"","UID","lat","lon","FIPS"
"2992",84051029,37.57242268,-78.52518834,51029
"2993",84051031,37.20553386,-79.09678609,51031
"2994",84051033,38.02679129,-77.34901405,51033
"2995",84051035,36.73066666,-80.73455942,51035
"2996",84051036,37.35358063,-77.05634116,51036
"2997",84051037,37.01909701,-78.66314092,51037
"2998",84051041,37.37373208,-77.5868014,51041
"2999",84051043,39.11271747,-77.99199425,51043
"3000",84051045,37.48133648,-80.21072274,51045
"3001",84051047,38.48199985,-77.9563087,51047
"3002",84051049,37.51328851,-78.24398086,51049
"3003",84051051,37.12560977,-82.35124171,51051
"3004",84051053,37.07544585,-77.63451754,51053
"3005",84051057,37.93357639,-76.94230311,51057
"3006",84051059,38.83677558,-77.27565836,51059
"3007",84051061,38.73564842,-77.80647472,51061
"3008",84051063,36.9302126,-80.36738849,51063
"3009",84051065,37.84157909,-78.27715475,51065
"3010",84051067,36.99536167,-79.88023649,51067
"3011",84051069,39.20172582,-78.25974949,51069
"3012",84051071,37.31234791,-80.70636931,51071
"3013",84051073,37.40809042,-76.53524337,51073
"3014",84051075,37.71714806,-77.90381514,51075
"3015",84051077,36.65677234,-81.23215889,51077
"3016",84051079,38.29545894,-78.46525378,51079
"3017",84051081,36.67878901,-77.56351439,51081
"3018",84051083,36.76654925,-78.93512622,51083
"3019",84051085,37.7583355,-77.49464673,51085
"3020",84051087,37.53460572,-77.39326555,51087
"3021",84051089,36.68542395,-79.87634026,51089
"3022",84051091,38.35799465,-79.56124594,51091
"3023",84051093,36.90579348,-76.70842863,51093
"3024",84051095,37.31156958,-76.76950618,51095
"3025",84051097,37.71044922,-76.88689628,51097
"3026",84051099,38.26818502,-77.15852768,51099
"3027",84051101,37.70965316,-77.09384941,51101
"3028",84051103,37.71889653,-76.46400482,51103
"3029",84051105,36.70586667,-83.12606515,51105
"3030",84051107,39.08990083,-77.63481877,51107
"3031",84051109,37.97850256,-77.96274807,51109
"3032",84051111,36.94618528,-78.24133319,51111
"3033",84051113,38.41531222,-78.28220331,51113
"3034",84051115,37.44164146,-76.34098896,51115
"3035",84051117,36.67882005,-78.36131056,51117
"3036",84051119,37.63191998,-76.55064617,51119
"3037",84051121,37.17746986,-80.37868691,51121
"3038",84051125,37.78790447,-78.88498513,51125
"3039",84051127,37.50694406,-76.99828634,51127
"3040",84051131,37.34062933,-75.87751591,51131
"3041",84051133,37.89202088,-76.41949732,51133
"3042",84051135,37.1435975,-78.05065922,51135
"3043",84051137,38.24530219,-78.015604,51137
"3044",84051139,38.61807452,-78.48797204,51139
"3045",84051141,36.6801638,-80.2865648,51141
"3046",84051143,36.81980341,-79.39731264,51143
"3047",84051145,37.55016038,-77.91267882,51145
"3048",84051147,37.22554789,-78.43597949,51147
"3049",84051149,37.18497668,-77.22922187,51149
"3050",84051153,38.70916224,-77.48713689,51153
"3051",84051155,37.06474963,-80.71229738,51155
"3052",84051157,38.68295619,-78.15826963,51157
"3053",84051159,37.937575,-76.72920628,51159
"3054",84051161,37.26865804,-80.06396753,51161
"3055",84051163,37.81204314,-79.44605905,51163
"3056",84051165,38.51006137,-78.87260325,51165
"3057",84051167,36.9302832,-82.10095486,51167
"3058",84051169,36.71466456,-82.60171704,51169
"3059",84051171,38.85905135,-78.56813762,51171
"3060",84051173,36.84455636,-81.53344948,51173
"3061",84051175,36.72231125,-77.10642712,51175
"3062",84051177,38.18574462,-77.655399,51177
"3063",84051179,38.41758738,-77.45917053,51179
"3064",84051181,37.11781893,-76.88450012,51181
"3065",84051183,36.92432914,-77.25791182,51183
"3066",84051185,37.12191123,-81.56685568,51185
"3067",84051187,38.90847745,-78.20280433,51187
"3068",84051191,36.72341572,-81.95666289,51191
"3069",84051193,38.11021557,-76.80213247,51193
"3070",84051195,36.9746148,-82.62410519,51195
"3071",84051197,36.91582035,-81.07834059,51197
"3072",84051199,37.24374789,-76.54412815,51199
"3073",84051510,38.814003,-77.08183073,51510
"3074",84051520,36.6163024,-82.16359122,51520
"3075",84051530,37.73484642,-79.35296097,51530
"3076",84051540,38.03527919,-78.48569588,51540
"3077",84051550,36.67670048,-76.30545744,51550
"3078",84051570,37.26420587,-77.39609676,51570
"3079",84051580,37.7824656,-79.98631446,51580
"3080",84051590,36.58022376,-79.40395668,51590
"3081",84051595,36.69455571,-77.53406129,51595
"3082",84051600,38.85157547,-77.2977964,51600
"3083",84051610,38.88485255,-77.17560759,51610
"3084",84051620,36.6831435,-76.93859681,51620
"3085",84051630,38.2977863,-77.4922454,51630
"3086",84051640,36.66601852,-80.91703124,51640
"3087",84051650,37.03513786,-76.35879121,51650
"3088",84051660,38.43542574,-78.87536254,51660
"3089",84051670,37.29186313,-77.29754684,51670
"3090",84051678,37.78258621,-79.44262866,51678
"3091",84051680,37.40021399,-79.19888138,51680
"3092",84051683,38.7464321,-77.48509905,51683
"3093",84051685,38.77058531,-77.44399307,51685
"3094",84051690,36.68212094,-79.86352771,51690
"3095",84051700,37.08166899,-76.51754109,51700
"3096",84051710,36.89934014,-76.26420872,51710
"3097",84051720,36.93357076,-82.62750411,51720
"3098",84051730,37.20530399,-77.39368102,51730
"3099",84051735,37.14259351,-76.35798148,51735
"3100",84051740,36.85914825,-76.35971629,51740
"3101",84051750,37.12222899,-80.5602732,51750
"3102",84051760,37.53255773,-77.47966921,51760
"3103",84051770,37.27791025,-79.96189766,51770
"3104",84051775,37.2836193,-80.06219455,51775
"3105",84051790,38.15965544,-79.05979937,51790
"3106",84051800,36.70155394,-76.63603554,51800
"3107",84051810,36.73285734,-76.04566934,51810
"3108",84051820,38.06451466,-78.90293905,51820
"3109",84051830,37.28131268,-76.70905141,51830
"3110",84051840,39.17054517,-78.17325058,51840
"3111",84053001,46.98299757,-118.5601734,53001
"3112",84053003,46.18894415,-117.2022851,53003
"3113",84053005,46.23946995,-119.5120834,53005
"3114",84053007,47.87046092,-120.6173956,53007
"3115",84053009,48.04754642,-123.9226319,53009
"3116",84053011,45.77568046,-122.4829204,53011
"3117",84053013,46.29442881,-117.9051983,53013
"3118",84053015,46.19074721,-122.6782231,53015
"3119",84053017,47.7361335,-119.692937,53017
"3120",84053019,48.4711431,-118.5154041,53019
"3121",84053021,46.53351425,-118.9018212,53021
"3122",84053023,46.43197502,-117.5454032,53023
"3123",84053025,47.20753737,-119.4500749,53025
"3124",84053027,47.14003705,-123.7820567,53027
"3125",84053029,48.14713305,-122.5216407,53029
"3126",84053031,47.75003077,-123.5609704,53031
"3127",84053033,47.49137892,-121.8346131,53033
"3128",84053035,47.63479026,-122.6436061,53035
"3129",84053037,47.12521214,-120.679439,53037
"3130",84053039,45.87325839,-120.7913598,53039
"3131",84053041,46.57756476,-122.3925769,53041
"3132",84053043,47.57705241,-118.4194388,53043
"3133",84053045,47.35007586,-123.1863685,53045
"3134",84053047,48.54855019,-119.7387224,53047
"3135",84053049,46.55418369,-123.7285716,53049
"3136",84053051,48.53234021,-117.2741804,53051
"3137",84053053,47.03892768,-122.1405958,53053
"3138",84053055,48.60182783,-122.96745,53055
"3139",84053057,48.48171488,-121.766131,53057
"3140",84053059,46.02408726,-121.9164403,53059
"3141",84053061,48.04615983,-121.7170703,53061
"3142",84053063,47.62113146,-117.4046494,53063
"3143",84053065,48.40035475,-117.8542701,53065
"3144",84053067,46.9291895,-122.8290656,53067
"3145",84053069,46.2918004,-123.4250831,53069
"3146",84053071,46.23040051,-118.4775539,53071
"3147",84053073,48.82227976,-121.7490018,53073
"3148",84053075,46.90022523,-117.5241763,53075
"3149",84053077,46.45738486,-120.7380126,53077
"3150",84054001,39.1307219,-80.00350858,54001
"3151",84054003,39.46704621,-78.02414609,54003
"3152",84054005,38.01974191,-81.69888019,54005
"3153",84054007,38.70036159,-80.72011184,54007
"3154",84054009,40.27367263,-80.57915332,54009
"3155",84054011,38.42424062,-82.23855912,54011
"3156",84054013,38.84315422,-81.11934872,54013
"3157",84054015,38.46231092,-81.07652217,54015
"3158",84054017,39.27057157,-80.70671527,54017
"3159",84054019,38.02974928,-81.08286634,54019
"3160",84054021,38.9251277,-80.85952723,54021
"3161",84054023,39.10314817,-79.19440518,54023
"3162",84054025,37.9463652,-80.45335881,54025
"3163",84054027,39.32103553,-78.60826476,54027
"3164",84054029,40.51943859,-80.57461608,54029
"3165",84054031,39.00683177,-78.85855301,54031
"3166",84054033,39.2853852,-80.37919577,54033
"3167",84054035,38.84263974,-81.68148753,54035
"3168",84054037,39.30776166,-77.86014147,54037
"3169",84054039,38.33860077,-81.52857054,54039
"3170",84054041,38.9947249,-80.49988181,54041
"3171",84054043,38.172154,-82.07017953,54043
"3172",84054045,37.8299889,-81.93528571,54045
"3173",84054047,37.38002939,-81.65083669,54047
"3174",84054049,39.50984542,-80.24244659,54049
"3175",84054051,39.86064362,-80.66591062,54051
"3176",84054053,38.77071799,-82.02524219,54053
"3177",84054055,37.40481169,-81.11023142,54055
"3178",84054057,39.41561583,-78.94104895,54057
"3179",84054059,37.73048351,-82.13338365,54059
"3180",84054061,39.63218457,-80.04766838,54061
"3181",84054063,37.56274716,-80.54577965,54063
"3182",84054065,39.55439028,-78.26311676,54065
"3183",84054067,38.29617706,-80.79759588,54067
"3184",84054069,40.0955451,-80.62203992,54069
"3185",84054071,38.68314479,-79.35084086,54071
"3186",84054073,39.37091679,-81.16771771,54073
"3187",84054075,38.32758728,-80.00993811,54075
"3188",84054077,39.46770987,-79.66712803,54077
"3189",84054079,38.50782345,-81.9082131,54079
"3190",84054081,37.76936795,-81.2456041,54081
"3191",84054083,38.769899,-79.87919615,54083
"3192",84054085,39.18094587,-81.06356878,54085
"3193",84054087,38.71622686,-81.35243568,54087
"3194",84054089,37.65390597,-80.86009693,54089
"3195",84054091,39.33602617,-80.0421439,54091
"3196",84054093,39.11240885,-79.57053576,54093
"3197",84054095,39.46811972,-80.88772676,54095
"3198",84054097,38.89285061,-80.23689136,54097
"3199",84054099,38.14901357,-82.42287994,54099
"3200",84054101,38.49370949,-80.4202023,54101
"3201",84054103,39.6065771,-80.6401654,54103
"3202",84054105,39.02775007,-81.37473928,54105
"3203",84054107,39.20967886,-81.5162836,54107
"3204",84054109,37.612327,-81.54511071,54109
"3205",84055001,43.96974651,-89.76782777,55001
"3206",84055003,46.31956891,-90.67837132,55003
"3207",84055005,45.42372701,-91.84833627,55005
"3208",84055007,46.52868768,-91.19716729,55007
"3209",84055009,44.4526553,-88.00411844,55009
"3210",84055011,44.37835084,-91.75332578,55011
"3211",84055013,45.86303537,-92.36711412,55013
"3212",84055015,44.0816316,-88.21780273,55015
"3213",84055017,45.06939744,-91.28068855,55017
"3214",84055019,44.73483377,-90.61207486,55019
"3215",84055021,43.46492199,-89.33589004,55021
"3216",84055023,43.23870316,-90.93073686,55023
"3217",84055025,43.06601594,-89.41733797,55025
"3218",84055027,43.41576662,-88.70928178,55027
"3219",84055029,44.95856458,-87.30002707,55029
"3220",84055031,46.43222285,-91.91595768,55031
"3221",84055033,44.94562799,-91.8962481,55033
"3222",84055035,44.726614,-91.28609183,55035
"3223",84055037,45.84963535,-88.39804137,55037
"3224",84055039,43.75354908,-88.48885325,55039
"3225",84055041,45.66678019,-88.77084892,55041
"3226",84055043,42.8671731,-90.7063218,55043
"3227",84055045,42.6794956,-89.60243287,55045
"3228",84055047,43.80025981,-89.04679553,55047
"3229",84055049,43.00050278,-90.13469017,55049
"3230",84055051,46.26302338,-90.24295041,55051
"3231",84055053,44.31864893,-90.80566792,55053
"3232",84055055,43.02054068,-88.77529134,55055
"3233",84055057,43.92456975,-90.11120239,55057
"3234",84055059,42.57639354,-88.04051686,55059
"3235",84055061,44.51727459,-87.61468386,55061
"3236",84055063,43.90632465,-91.11451093,55063
"3237",84055065,42.66005229,-90.1317729,55065
"3238",84055067,45.26271619,-89.07483625,55067
"3239",84055069,45.33737523,-89.73411273,55069
"3240",84055071,44.11946801,-87.80928853,55071
"3241",84055073,44.89792533,-89.75863384,55073
"3242",84055075,45.38553432,-88.033246,55075
"3243",84055077,43.81911946,-89.40073763,55077
"3244",84055078,45.00422544,-88.70950714,55078
"3245",84055079,43.00486062,-87.96733172,55079
"3246",84055081,43.94641218,-90.618819,55081
"3247",84055083,45.02715345,-88.26807503,55083
"3248",84055085,45.70677897,-89.51944105,55085
"3249",84055087,44.41578887,-88.46565023,55087
"3250",84055089,43.38352225,-87.94625009,55089
"3251",84055091,44.58307413,-91.99949611,55091
"3252",84055093,44.71850291,-92.4224416,55093
"3253",84055095,45.46130348,-92.44182875,55095
"3254",84055097,44.47558711,-89.50152965,55097
"3255",84055099,45.68051754,-90.3609888,55099
"3256",84055101,42.74753117,-88.05941254,55101
"3257",84055103,43.3762778,-90.43012729,55103
"3258",84055105,42.67151616,-89.071479,55105
"3259",84055107,45.47498854,-91.1333012,55107
"3260",84055109,45.03437474,-92.45000068,55109
"3261",84055111,43.42574087,-89.94966132,55111
"3262",84055113,45.87931905,-91.14504927,55113
"3263",84055115,44.78902246,-88.76443896,55115
"3264",84055117,43.72099677,-87.94579284,55117
"3265",84055119,45.21179252,-90.5004405,55119
"3266",84055121,44.30360275,-91.35893614,55121
"3267",84055123,43.59422667,-90.8324691,55123
"3268",84055125,46.05467334,-89.51719204,55125
"3269",84055127,42.66858202,-88.54163073,55127
"3270",84055129,45.89838588,-91.79050449,55129
"3271",84055131,43.36863664,-88.22974712,55131
"3272",84055133,43.01833055,-88.30431188,55133
"3273",84055135,44.47068056,-88.96534501,55135
"3274",84055137,44.11324419,-89.24317107,55137
"3275",84055139,44.06886922,-88.64477096,55139
"3276",84055141,44.45537896,-90.04158336,55141
"3277",84056001,41.65498705,-105.7235415,56001
"3278",84056003,44.52405055,-107.9960365,56003
"3279",84056005,44.24886082,-105.5474404,56005
"3280",84056007,41.69357844,-106.9326084,56007
"3281",84056009,42.97272268,-105.5081848,56009
"3282",84056011,44.58855102,-104.5697705,56011
"3283",84056013,43.04183996,-108.6296893,56013
"3284",84056015,42.08798185,-104.3534743,56015
"3285",84056017,43.71930657,-108.4423174,56017
"3286",84056019,44.04057166,-106.5845174,56019
"3287",84056021,41.3070252,-104.6887497,56021
"3288",84056023,42.26376367,-110.6563997,56023
"3289",84056025,42.96180148,-106.797885,56025
"3290",84056027,43.05607708,-104.4758896,56027
"3291",84056029,44.52157546,-109.5852825,56029
"3292",84056031,42.13299116,-104.966331,56031
"3293",84056033,44.79048913,-106.8862389,56033
"3294",84056035,42.76558279,-109.9130922,56035
"3295",84056037,41.65943896,-108.8827882,56037
"3296",84056039,43.93522482,-110.5890801,56039
"3297",84056041,41.2878183,-110.5475782,56041
"3298",84056043,43.90451606,-107.680187,56043
"3299",84056045,43.83961191,-104.5674881,56045
